accessionVersion	clade	outbreak	lineage	outbreakLineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_006KTB8.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-21	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188894	2026-03-16	CL291488	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172451	0.7353974717178222			OZ461557.1				0	44263
PP_006KTC6.1	Ib	sh2023	A.5	sh2023/A.5	2025-01-21	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188629	2026-03-16	CL291494	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172452	0.8434655619165454			OZ461559.1				0	22739
PP_006KTD4.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-21	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	189017	2026-03-16	CL291495	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172453	0.8942086821595363			OZ461475.1				0	13121
PP_006KTE2.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-18	Uganda	Kampala	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	189131	2026-03-16	CL291501	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172454	0.8704369476038112			OZ461502.1				0	17911
PP_006KTF0.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-21	Uganda	Katakwi	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188765	2026-03-16	CL291520	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172455	0.8287958460313677			OZ461507.1				0	25768
PP_006KTGY.1	Ib	sh2023	A.5	sh2023/A.5	2025-01-20	Uganda	Jinja	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188765	2026-03-16	CL291524	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172456	0.8231926534793037			OZ461473.1				0	26873
PP_006KTHV.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-18	Uganda	Kabale	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188711	2026-03-16	CL291528	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172457	0.725960782722898			OZ461477.1				0	45952
PP_006KTJT.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-20	Uganda	Mbarara	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188703	2026-03-16	CL291536	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172458	0.8609799755589248			OZ461492.1				0	19357
PP_006KTKR.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-17	Uganda	Wakiso	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188703	2026-03-16	CL291541	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172459	0.8548037868454279			OZ461471.1				0	20575
PP_006KTLP.1	Ib	sh2023	A.4	sh2023/A.4	2025-01-20	Uganda	Wakiso	Kanyerezi, Stephen; Ayitewala, Alisen; Nsawotebba, Andrew; Kabahita, Jupiter Marina; Oundo, Hellen Rosette; Seruyange, Julius; Tenywa, Wilson; Tusabe, Godwin; Were, Stacy; Murungi, Moses; Nakintu, Valeria; Makoha, Caroline; Sserwadda, Ivan; Onywera, Harris; Tanui, Collins; Mugerwa, Ibrahim; Kagirita, Atek; Lubwama, Benard; Eilu, Roggers Michael; Kateete, David Patrick; Otita, Morgan; Giduddu, Samuel; Jjingo, Daudi; Mboowa, Gerald; Ssemaganda, Aloysious; Nabadda, Susan; Tessema, Sofonias K.; Ssewanyana, Isaac	Department of National Health Laboratory and Diagnostics Services, Central Public Health Laboratories (NHLDS-CPHL), Ministry of Health, P.O. Box 7272, Kampala, Uganda;The African Center of Excellence in Bioinformatics and Data-Intensive Sciences, the Infectious Diseases Institute, College of Health Sciences, Makerere University, P.O Box 22418, Kampala, Uganda;Department of Immunology and Molecular Biology, School of Biomedical Sciences, College of Health Sciences,  Makerere University, P.O Box 7072, Kampala, Uganda;Africa Centers for Disease Control and Prevention (Africa CDC), Addis Ababa, Ethiopia;Amsterdam Institute for Global Health and Development (AIGHD), Department of Global Health, Academic Medical Center, Amsterdam, The Netherlands;Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA;National Public Health Emergency Operations Center-PEOC, Ministry of Health;Department of Global Health Security, Infectious Diseases Institute, Makerere University, Kampala, Uganda;Uganda National Institute of Public Health, Ministry of Health;Infectious Diseases Research Collaboration, Kampala, Uganda	Homo sapiens	188942	2026-03-16	CL291542	Uganda MPOX	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA122172460	0.8578208905273086			OZ461476.1				0	20218
