Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Geographic State	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Segment	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
PQ040172.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2024	VZV24-1			1872				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040173.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2024	VZV24-2			1872				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040174.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2010	VZV10-14			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040175.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2010	VZV10-16			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040176.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2011	VZV11-3			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040177.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2011	VZV11-5			1683				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040178.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2012	VZV12-1			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040179.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2012	VZV12-5			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040180.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2013	VZV13-3			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040181.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2013	VZV13-7			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040182.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-2			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040183.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-4			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040184.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-5			1767				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040185.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-6			1767				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040186.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-8			1599				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040187.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-9			1767				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040188.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-10			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040189.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2014	VZV14-12			1599				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040190.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2015	VZV15-1			1767				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040191.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2015	VZV15-11			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040192.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2016	VZV16-2			1767				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040193.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2016	VZV16-4			1851				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040194.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2016	VZV16-5			1683				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040195.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2016	VZV16-7			1767				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040196.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2016	VZV16-8			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040197.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2017	VZV17-6			1683				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040198.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2017	VZV17-9			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040199.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2018	VZV18-2			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040200.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2019	VZV19-3			1683				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040201.1			PARTIAL	36	China: Jilin	Asia									Homo sapiens		9606	true				2020	VZV20-4			1809						2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040202.1			PARTIAL	36	China: Jilin	Asia									Homo sapiens		9606	true				2021	VZV21-1			1767						2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040203.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2021	VZV21-4			1683				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040204.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2022	VZV22-2			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040205.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2022	VZV22-3			1599				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040206.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2023	VZV23-1			1683				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040207.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2023	VZV23-2			1599				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040208.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2023	VZV23-6			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040209.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2023	VZV23-7			1725				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040210.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2024	VZV24-1			1641				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ040211.1			PARTIAL	1	China: Jilin	Asia									Homo sapiens		9606	true				2024	VZV24-2			1893				1		2025-10-11T00:00:00Z		GenBank		China-Japan Union Hospital of Jilin University, Department of infectious disease	China	Li,X.,Sun,H.,Qin,G.,Sun,Y.,Tian,X.,Han,M.,Wang,J.,Ji,S.,Shangwei,J.,Ji,W.	2025-10-11T00:00:00Z								Human alphaherpesvirus 3		10335
PQ505474.1			COMPLETE	73	Kenya	Africa									Homo sapiens		9606	true				2024-08-23	KE_23082024			124668				73		2024-11-24T00:00:00Z		GenBank		KEMRI-Wellcome Trust Research Program, Epidemiology and Demography	Kenya	Musundi,S.D.,Lambisia,A.W.,Morobe,J.M.,Muthanje,E.,Okanda,D.,Kiiru,J.,Oyier,I.,Agouti,C.,Githinji,G.	2024-11-24T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625238.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017-02-28	VZVs/Liaoning.CHN/9.17/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625239.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017-02-23	VZVs/Liaoning.CHN/8.17/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625240.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-02-28	VZVs/Liaoning.CHN/9.18/2			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625241.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-04-02	VZVs/Liaoning.CHN/14.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625242.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-04-17	VZVs/Liaoning.CHN/16.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625243.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-11-20	VZVs/Liaoning.CHN/47.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625244.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-12-25	VZVs/Liaoning.CHN/52.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625245.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-12-15	VZVs/Liaoning.CHN/50.18/2			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625246.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2019-05-12	VZVs/Liaoning.CHN/20.19/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625247.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2019-05-10	VZVs/Liaoning.CHN/19.19/3			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625248.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2017-03-02	VZVs/Liaoning.CHN/9.17/3			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625249.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-02-28	VZVs/Liaoning.CHN/9.18/3			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625250.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-03-30	VZVs/Liaoning.CHN/13.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625251.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-07-02	VZVs/Liaoning.CHN/27.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625252.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-05-31	VZVs/Liaoning.CHN/22.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625253.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-06-27	VZVs/Liaoning.CHN/26.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625254.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-04-08	VZVs/Liaoning.CHN/15.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625255.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-12-16	VZVs/Liaoning.CHN/51.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625256.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-12-18	VZVs/Liaoning.CHN/51.18/2			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625257.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-12-09	VZVs/Liaoning.CHN/50.18/1			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625258.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2018-12-25	VZVs/Liaoning.CHN/52.18/2			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
PQ625259.1			PARTIAL	1	China	Asia									Homo sapiens		9606	true				2019-05-12	VZVs/Liaoning.CHN/20.19/2			1023				1		2024-12-10T00:00:00Z		GenBank		Liaoning Provincial Center for Disease Control and Prevention, Immunization Planning Institute	China	Wang,W.,Wang,Y.,Fang,X.,Guo,J.	2024-12-10T00:00:00Z								Human alphaherpesvirus 3		10335
